locus_tag	GO_ID	type
BSU07810	GO:0009313	process
BSU07800	GO:0015771	process
BSU07800	GO:0009401	process
BSU07800	GO:0009401	process
BSU07800	GO:0015771	process
BSU07800	GO:0015771	process
BSU07800	GO:0009401	process
BSU07800	GO:0015771	process
BSU07800	GO:0009401	process
BSU07800	GO:0009401	process
BSU07800	GO:0015771	process
BSU07800	GO:0009401	process
BSU07800	GO:0015771	process
BSU07800	GO:0009401	process
BSU07800	GO:0015771	process
BSU07820	GO:0045892	process
BSU07820	GO:0006351	process
BSU07820	GO:0045892	process
BSU07820	GO:0006351	process
BSU07820	GO:0006355	process
BSU07820	GO:0006355	process
BSU07820	GO:0006355	process
BSU07820	GO:0006351	process
BSU07820	GO:0006351	process
BSU07820	GO:0045892	process
BSU07820	GO:0006355	process
BSU07820	GO:0006355	process
BSU07820	GO:0006351	process
BSU07820	GO:0045892	process
BSU29900	GO:0032259	process
BSU29900	GO:0032259	process
BSU29900	GO:0106004	process
BSU29900	GO:0008033	process
BSU29900	GO:0008033	process
BSU29900	GO:0036265	process
BSU29900	GO:0036265	process
BSU29900	GO:0106004	process
BSU29900	GO:0106004	process
BSU29900	GO:0032259	process
BSU29900	GO:0106004	process
BSU29900	GO:0030488	process
BSU29900	GO:0032259	process
BSU29900	GO:0036265	process
BSU29900	GO:0106004	process
BSU29900	GO:0006400	process
BSU29900	GO:0030488	process
BSU29900	GO:0106004	process
BSU29900	GO:0032259	process
BSU29900	GO:0030488	process
BSU29900	GO:0006400	process
BSU29900	GO:0006400	process
BSU29900	GO:0008033	process
BSU29900	GO:0006400	process
BSU29900	GO:0008033	process
BSU29900	GO:0036265	process
BSU29900	GO:0032259	process
BSU29900	GO:0008033	process
BSU29900	GO:0006400	process
BSU29900	GO:0006400	process
BSU29900	GO:0032259	process
BSU29900	GO:0036265	process
BSU29900	GO:0030488	process
BSU29900	GO:0032259	process
BSU29900	GO:0106004	process
BSU29900	GO:0030488	process
BSU29900	GO:0106004	process
BSU29900	GO:0036265	process
BSU29900	GO:0006400	process
BSU29900	GO:0008033	process
BSU29900	GO:0030488	process
BSU29900	GO:0008033	process
BSU16030	GO:0032259	process
BSU16030	GO:0002939	process
BSU16030	GO:0008033	process
BSU16030	GO:0006400	process
BSU16030	GO:0006400	process
BSU16030	GO:0032259	process
BSU16030	GO:0006400	process
BSU16030	GO:0002939	process
BSU16030	GO:0032259	process
BSU16030	GO:0006400	process
BSU16030	GO:0032259	process
BSU16030	GO:0002939	process
BSU16030	GO:0002939	process
BSU16030	GO:0002939	process
BSU16030	GO:0032259	process
BSU16030	GO:0008033	process
BSU16030	GO:0032259	process
BSU16030	GO:0006400	process
BSU16030	GO:0008033	process
BSU16030	GO:0008033	process
BSU16030	GO:0008033	process
BSU16030	GO:0008033	process
BSU16030	GO:0008033	process
BSU16030	GO:0006400	process
BSU16030	GO:0002939	process
BSU16030	GO:0032259	process
BSU16030	GO:0006400	process
BSU16030	GO:0032259	process
BSU16130	GO:0008033	process
BSU16130	GO:0030488	process
BSU16130	GO:0032259	process
BSU16130	GO:0030488	process
BSU16130	GO:0032259	process
BSU16130	GO:0008033	process
BSU16130	GO:0030488	process
BSU16130	GO:0030488	process
BSU16130	GO:0032259	process
BSU16130	GO:0002098	process
BSU16130	GO:0032259	process
BSU16130	GO:0002098	process
BSU16130	GO:0032259	process
BSU16130	GO:0008033	process
BSU16130	GO:0032259	process
BSU16130	GO:0030488	process
BSU16130	GO:0008033	process
BSU16130	GO:0008033	process
BSU16130	GO:0002098	process
BSU16130	GO:0008033	process
BSU16130	GO:0002098	process
BSU16130	GO:0002098	process
BSU16130	GO:0032259	process
BSU25180	GO:0008033	process
BSU25180	GO:0032259	process
BSU25180	GO:0008033	process
BSU25180	GO:0032259	process
BSU25180	GO:0032259	process
BSU25180	GO:0032259	process
BSU25180	GO:0032259	process
BSU08930	GO:0006396	process
BSU08930	GO:0002130	process
BSU08930	GO:0001510	process
BSU08930	GO:0030488	process
BSU08930	GO:0001510	process
BSU08930	GO:0002130	process
BSU08930	GO:0008033	process
BSU08930	GO:0032259	process
BSU08930	GO:0006396	process
BSU08930	GO:0006396	process
BSU08930	GO:0008033	process
BSU08930	GO:0032259	process
BSU08930	GO:0030488	process
BSU08930	GO:0002130	process
BSU08930	GO:0032259	process
BSU08930	GO:0001510	process
BSU08930	GO:0032259	process
BSU08930	GO:0001510	process
BSU08930	GO:0030488	process
BSU08930	GO:0008033	process
BSU08930	GO:0030488	process
BSU08930	GO:0006396	process
BSU08930	GO:0008033	process
BSU08930	GO:0032259	process
BSU22630	GO:0008652	process
BSU22630	GO:0006568	process
BSU22630	GO:0009073	process
BSU22630	GO:0006568	process
BSU22630	GO:0006568	process
BSU22630	GO:0000162	process
BSU22630	GO:0000162	process
BSU22630	GO:0009073	process
BSU22630	GO:0000162	process
BSU22630	GO:0000162	process
BSU22630	GO:0008652	process
BSU22630	GO:0008652	process
BSU22630	GO:0000162	process
BSU22630	GO:0006568	process
BSU22630	GO:0008652	process
BSU22630	GO:0000162	process
BSU22630	GO:0000162	process
BSU22630	GO:0006568	process
BSU22630	GO:0006568	process
BSU22630	GO:0009073	process
BSU22630	GO:0006568	process
BSU22630	GO:0006568	process
BSU22630	GO:0008652	process
BSU22630	GO:0009073	process
BSU22630	GO:0008652	process
BSU22630	GO:0009073	process
BSU22630	GO:0000162	process
BSU22630	GO:0000162	process
BSU22630	GO:0009073	process
BSU22630	GO:0008652	process
BSU22630	GO:0006568	process
BSU22630	GO:0000162	process
BSU22630	GO:0000162	process
BSU22630	GO:0006568	process
BSU22630	GO:0009073	process
BSU22630	GO:0009073	process
BSU22630	GO:0000162	process
BSU22630	GO:0006568	process
BSU22630	GO:0008652	process
BSU22630	GO:0000162	process
BSU22630	GO:0009073	process
BSU22630	GO:0009073	process
BSU22630	GO:0009073	process
BSU22630	GO:0009073	process
BSU22630	GO:0000162	process
BSU22630	GO:0008652	process
BSU22630	GO:0009073	process
BSU22630	GO:0006568	process
BSU22630	GO:0006568	process
BSU22630	GO:0000162	process
BSU22630	GO:0008652	process
BSU22630	GO:0008652	process
BSU22630	GO:0008652	process
BSU22630	GO:0008652	process
BSU22640	GO:0009073	process
BSU22640	GO:0009073	process
BSU22640	GO:0000162	process
BSU22640	GO:0009073	process
BSU22640	GO:0008652	process
BSU22640	GO:0006568	process
BSU22640	GO:1901605	process
BSU22640	GO:1901605	process
BSU22640	GO:0008652	process
BSU22640	GO:0006568	process
BSU22640	GO:0008652	process
BSU22640	GO:0006568	process
BSU22640	GO:0000162	process
BSU22640	GO:0000162	process
BSU22640	GO:0006568	process
BSU22640	GO:0008652	process
BSU22640	GO:0009073	process
BSU22640	GO:0000162	process
BSU22640	GO:0000162	process
BSU22640	GO:0006568	process
BSU22640	GO:0006568	process
BSU22640	GO:0006568	process
BSU22640	GO:0008652	process
BSU22640	GO:1901605	process
BSU22640	GO:0000162	process
BSU22640	GO:0009073	process
BSU22640	GO:0008652	process
BSU22640	GO:1901605	process
BSU22640	GO:1901605	process
BSU22640	GO:1901605	process
BSU22640	GO:0008652	process
BSU22640	GO:0009073	process
BSU22640	GO:0000162	process
BSU22640	GO:1901605	process
BSU22640	GO:0000162	process
BSU22640	GO:0009073	process
BSU22640	GO:0006568	process
BSU22640	GO:0000162	process
BSU22640	GO:0008652	process
BSU22640	GO:0006568	process
BSU22640	GO:0000162	process
BSU22640	GO:0009073	process
BSU22640	GO:1901605	process
BSU22640	GO:0006568	process
BSU22640	GO:1901605	process
BSU22640	GO:1901605	process
BSU22640	GO:0000162	process
BSU22640	GO:0009073	process
BSU22640	GO:0008652	process
BSU22640	GO:0000162	process
BSU22640	GO:0006568	process
BSU22640	GO:0009073	process
BSU22640	GO:0000162	process
BSU22640	GO:0009073	process
BSU22640	GO:0008652	process
BSU22640	GO:0009073	process
BSU22640	GO:0008652	process
BSU22640	GO:0008652	process
BSU22640	GO:0000162	process
BSU22640	GO:1901605	process
BSU22640	GO:0006568	process
BSU22640	GO:1901605	process
BSU22640	GO:0008652	process
BSU22640	GO:0009073	process
BSU22640	GO:0009073	process
BSU22640	GO:1901605	process
BSU22640	GO:0006568	process
BSU22640	GO:0000162	process
BSU22640	GO:0006568	process
BSU22640	GO:1901605	process
BSU22640	GO:0000162	process
BSU22640	GO:0006568	process
BSU22640	GO:0000162	process
BSU22640	GO:0008652	process
BSU22640	GO:1901605	process
BSU22660	GO:0006568	process
BSU22660	GO:0000162	process
BSU22660	GO:0009073	process
BSU22660	GO:0000162	process
BSU22660	GO:0008652	process
BSU22660	GO:0009073	process
BSU22660	GO:0000162	process
BSU22660	GO:0006568	process
BSU22660	GO:0000162	process
BSU22660	GO:0000162	process
BSU22660	GO:0008652	process
BSU22660	GO:0000162	process
BSU22660	GO:0009073	process
BSU22660	GO:0009073	process
BSU22660	GO:0000162	process
BSU22660	GO:0008652	process
BSU22660	GO:0000162	process
BSU22660	GO:0000162	process
BSU22660	GO:0006568	process
BSU22660	GO:0009073	process
BSU22660	GO:0006568	process
BSU22660	GO:0006568	process
BSU22660	GO:0008652	process
BSU22660	GO:0008652	process
BSU22660	GO:0009073	process
BSU22660	GO:0008652	process
BSU22660	GO:0009073	process
BSU22660	GO:0009073	process
BSU22660	GO:0006568	process
BSU22660	GO:0009073	process
BSU22660	GO:0009073	process
BSU22660	GO:0000162	process
BSU22660	GO:0000162	process
BSU22660	GO:0009073	process
BSU22660	GO:0009073	process
BSU22660	GO:0008652	process
BSU22660	GO:0000162	process
BSU22660	GO:0006568	process
BSU22660	GO:0008652	process
BSU22660	GO:0008652	process
BSU22660	GO:0006568	process
BSU22660	GO:0008652	process
BSU22660	GO:0009073	process
BSU22660	GO:0006568	process
BSU22660	GO:0006568	process
BSU22660	GO:0006568	process
BSU22660	GO:0009073	process
BSU22660	GO:0008652	process
BSU22660	GO:0008652	process
BSU22660	GO:0000162	process
BSU22660	GO:0008652	process
BSU22660	GO:0000162	process
BSU22660	GO:0000162	process
BSU22660	GO:0006568	process
BSU22660	GO:0006568	process
BSU22660	GO:0006568	process
BSU22660	GO:0008652	process
BSU22660	GO:0000162	process
BSU22660	GO:0000162	process
BSU22660	GO:0009073	process
BSU22660	GO:0009073	process
BSU22660	GO:0008652	process
BSU22660	GO:0006568	process
BSU22660	GO:0008652	process
BSU22660	GO:0006568	process
BSU22670	GO:0000162	process
BSU22670	GO:0000162	process
BSU22670	GO:0000162	process
BSU22670	GO:0008652	process
BSU22670	GO:0008652	process
BSU22670	GO:0000162	process
BSU22670	GO:0000162	process
BSU22670	GO:0009073	process
BSU22670	GO:0000162	process
BSU22670	GO:0000162	process
BSU22670	GO:0009073	process
BSU22670	GO:0008652	process
BSU22670	GO:0009073	process
BSU22670	GO:0009073	process
BSU22670	GO:0000162	process
BSU22670	GO:0008652	process
BSU22670	GO:0009073	process
BSU22670	GO:0000162	process
BSU22670	GO:0008652	process
BSU22670	GO:0009073	process
BSU22670	GO:0008652	process
BSU22670	GO:0009073	process
BSU22670	GO:0009073	process
BSU22670	GO:0000162	process
BSU22670	GO:0009073	process
BSU22670	GO:0009073	process
BSU22670	GO:0008652	process
BSU22670	GO:0000162	process
BSU22670	GO:0008652	process
BSU22670	GO:0008652	process
BSU22670	GO:0009073	process
BSU22670	GO:0000162	process
BSU22670	GO:0000162	process
BSU22670	GO:0008652	process
BSU22670	GO:0008652	process
BSU22670	GO:0008652	process
BSU22670	GO:0000162	process
BSU22670	GO:0009073	process
BSU22670	GO:0009073	process
BSU22670	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0009073	process
BSU22680	GO:0008652	process
BSU22680	GO:0008652	process
BSU22680	GO:0009073	process
BSU22680	GO:0008652	process
BSU22680	GO:0009073	process
BSU22680	GO:0008652	process
BSU22680	GO:0008652	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0000162	process
BSU22680	GO:0000162	process
BSU22680	GO:0008652	process
BSU22680	GO:0009073	process
BSU22680	GO:0009073	process
BSU22680	GO:0008652	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0009073	process
BSU22680	GO:0000162	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0009073	process
BSU22680	GO:0000162	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0000162	process
BSU22680	GO:0008652	process
BSU22680	GO:0000162	process
BSU22680	GO:0009073	process
BSU22680	GO:0000162	process
BSU22650	GO:0008652	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0000162	process
BSU22650	GO:0006568	process
BSU22650	GO:0006568	process
BSU22650	GO:0006568	process
BSU22650	GO:0008652	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0006568	process
BSU22650	GO:0000162	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0008652	process
BSU22650	GO:0009073	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0009073	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0008652	process
BSU22650	GO:0000162	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0009073	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0009073	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0000162	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0008652	process
BSU22650	GO:0008652	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0000162	process
BSU22650	GO:0000162	process
BSU22650	GO:0009073	process
BSU22650	GO:0000162	process
BSU22650	GO:0006568	process
BSU22650	GO:0006568	process
BSU22650	GO:0000162	process
BSU22650	GO:0008652	process
BSU22650	GO:0009073	process
BSU22650	GO:0008652	process
BSU22650	GO:0006568	process
BSU22650	GO:0006568	process
BSU22650	GO:0009073	process
BSU10010	GO:0006865	process
BSU11420	GO:0006418	process
BSU11420	GO:0006436	process
BSU11420	GO:0006436	process
BSU11420	GO:0006436	process
BSU11420	GO:0006412	process
BSU11420	GO:0006436	process
BSU11420	GO:0006436	process
BSU11420	GO:0006412	process
BSU11420	GO:0006418	process
BSU11420	GO:0006412	process
BSU11420	GO:0006418	process
BSU11420	GO:0006418	process
BSU11420	GO:0006418	process
BSU11420	GO:0006436	process
BSU11420	GO:0006418	process
BSU11420	GO:0006412	process
BSU11420	GO:0006436	process
BSU11420	GO:0006412	process
BSU11420	GO:0006418	process
BSU11420	GO:0006412	process
BSU11420	GO:0006412	process
BSU11420	GO:0006436	process
BSU01480	GO:0001522	process
BSU01480	GO:0008033	process
BSU01480	GO:0031119	process
BSU01480	GO:0006396	process
BSU01480	GO:0006396	process
BSU01480	GO:0008033	process
BSU01480	GO:0006396	process
BSU01480	GO:0009451	process
BSU01480	GO:0009451	process
BSU01480	GO:0009451	process
BSU01480	GO:0031119	process
BSU01480	GO:0001522	process
BSU01480	GO:0031119	process
BSU01480	GO:0006396	process
BSU01480	GO:0031119	process
BSU01480	GO:0031119	process
BSU01480	GO:0009451	process
BSU01480	GO:0001522	process
BSU01480	GO:0001522	process
BSU01480	GO:0008033	process
BSU01480	GO:0008033	process
BSU16660	GO:0031119	process
BSU16660	GO:1990481	process
BSU16660	GO:0006396	process
BSU16660	GO:0008033	process
BSU16660	GO:0001522	process
BSU16660	GO:0031119	process
BSU16660	GO:0006396	process
BSU16660	GO:0006400	process
BSU16660	GO:0006396	process
BSU16660	GO:0009451	process
BSU16660	GO:0001522	process
BSU16660	GO:0006400	process
BSU16660	GO:0009451	process
BSU16660	GO:0031119	process
BSU16660	GO:0006400	process
BSU16660	GO:0006400	process
BSU16660	GO:0001522	process
BSU16660	GO:0031119	process
BSU16660	GO:1990481	process
BSU16660	GO:0006400	process
BSU16660	GO:0006396	process
BSU16660	GO:0006396	process
BSU16660	GO:0009451	process
BSU16660	GO:0008033	process
BSU16660	GO:0009451	process
BSU16660	GO:0008033	process
BSU16660	GO:1990481	process
BSU16660	GO:0006400	process
BSU16660	GO:0001522	process
BSU16660	GO:0009451	process
BSU16660	GO:0031119	process
BSU16660	GO:1990481	process
BSU16660	GO:0001522	process
BSU16660	GO:1990481	process
BSU16660	GO:0008033	process
BSU16660	GO:0001522	process
BSU16660	GO:0009451	process
BSU16660	GO:0006396	process
BSU16660	GO:0006396	process
BSU16660	GO:0008033	process
BSU16660	GO:0031119	process
BSU16660	GO:0009451	process
BSU16660	GO:1990481	process
BSU16660	GO:0031119	process
BSU16660	GO:0008033	process
BSU16660	GO:0008033	process
BSU16660	GO:0001522	process
BSU28500	GO:0045454	process
BSU28500	GO:0045454	process
BSU28500	GO:0045454	process
BSU34790	GO:0045454	process
BSU34790	GO:0019430	process
BSU34790	GO:0019430	process
BSU34790	GO:0019430	process
BSU34790	GO:0019430	process
BSU34790	GO:0098869	process
BSU05920	GO:0002949	process
BSU05920	GO:0008033	process
BSU05920	GO:0002949	process
BSU05920	GO:0002949	process
BSU05920	GO:0002949	process
BSU05920	GO:0002949	process
BSU05920	GO:0002949	process
BSU05920	GO:0002949	process
BSU36950	GO:0008033	process
BSU36950	GO:0006450	process
BSU36950	GO:0006450	process
BSU36950	GO:0008033	process
BSU05940	GO:0002949	process
BSU05940	GO:0008033	process
BSU05940	GO:0002949	process
BSU05940	GO:0070525	process
BSU05940	GO:0006400	process
BSU05940	GO:0002949	process
BSU05940	GO:0006400	process
BSU05940	GO:0002949	process
BSU05940	GO:0006400	process
BSU05940	GO:0008033	process
BSU05940	GO:0002949	process
BSU05940	GO:0002949	process
BSU05940	GO:0006400	process
BSU05940	GO:0006400	process
BSU05940	GO:0008033	process
BSU05940	GO:0008033	process
BSU05940	GO:0006400	process
BSU05940	GO:0070525	process
BSU05940	GO:0002949	process
BSU05940	GO:0002949	process
BSU05940	GO:0008033	process
BSU05940	GO:0070525	process
BSU05940	GO:0008033	process
BSU05940	GO:0070525	process
BSU05940	GO:0008033	process
BSU05940	GO:0070525	process
BSU05940	GO:0070525	process
BSU05940	GO:0006400	process
BSU05940	GO:0070525	process
BSU05910	GO:0002949	process
BSU05910	GO:0008033	process
BSU05910	GO:0002949	process
BSU05910	GO:0008033	process
BSU05910	GO:0002949	process
BSU05910	GO:0008033	process
BSU05910	GO:0008033	process
BSU05910	GO:0002949	process
BSU05910	GO:0008033	process
BSU05910	GO:0002949	process
BSU05910	GO:0002949	process
BSU05910	GO:0002949	process
BSU05910	GO:0008033	process
BSU05910	GO:0002949	process
BSU16500	GO:0006414	process
BSU16500	GO:0006412	process
BSU16500	GO:0006414	process
BSU16500	GO:0006414	process
BSU16500	GO:0006414	process
BSU16500	GO:0006412	process
BSU16500	GO:0006414	process
BSU16500	GO:0006414	process
BSU16500	GO:0006412	process
BSU16500	GO:0006412	process
BSU16500	GO:0006414	process
BSU16500	GO:0006412	process
BSU16500	GO:0006412	process
BSU16500	GO:0006414	process
BSU35609	GO:0071555	process
BSU35610	GO:0071555	process
BSU35609	GO:0050845	process
BSU35610	GO:0050845	process
BSU35600	GO:0071555	process
BSU35600	GO:0050845	process
BSU35590	GO:0071555	process
BSU35590	GO:0050845	process
BSU35580	GO:0006065	process
BSU35580	GO:0071555	process
BSU35580	GO:0000271	process
BSU35580	GO:0000271	process
BSU35580	GO:0000271	process
BSU35580	GO:0000271	process
BSU35580	GO:0006065	process
BSU35580	GO:0000271	process
BSU35580	GO:0006065	process
BSU35580	GO:0000271	process
BSU35570	GO:0050845	process
BSU35570	GO:0000271	process
BSU35570	GO:0071555	process
BSU35560	GO:0050845	process
BSU35560	GO:0071555	process
BSU35550	GO:0071555	process
BSU35550	GO:0050845	process
BSU35540	GO:0050845	process
BSU35540	GO:0071555	process
BSU22610	GO:0008652	process
BSU22610	GO:0009073	process
BSU22610	GO:0009073	process
BSU22610	GO:0006571	process
BSU22610	GO:0006571	process
BSU22610	GO:0008652	process
BSU22610	GO:0008652	process
BSU22610	GO:0006571	process
BSU22610	GO:0009073	process
BSU22610	GO:0008652	process
BSU22610	GO:0006571	process
BSU22610	GO:0006571	process
BSU22610	GO:0009073	process
BSU22610	GO:0006571	process
BSU22610	GO:0009073	process
BSU22610	GO:0008652	process
BSU22610	GO:0009073	process
BSU22610	GO:0006571	process
BSU22610	GO:0008652	process
BSU22610	GO:0008652	process
BSU22610	GO:0009073	process
BSU22610	GO:0009073	process
BSU22610	GO:0006571	process
BSU22610	GO:0008652	process
BSU22610	GO:0006571	process
BSU29670	GO:0006418	process
BSU29670	GO:0006418	process
BSU29670	GO:0006418	process
BSU29670	GO:0006437	process
BSU29670	GO:0043039	process
BSU29670	GO:0006418	process
BSU29670	GO:0043039	process
BSU29670	GO:0006412	process
BSU29670	GO:0006437	process
BSU29670	GO:0006412	process
BSU29670	GO:0006412	process
BSU29670	GO:0006418	process
BSU29670	GO:0006412	process
BSU29670	GO:0043039	process
BSU29670	GO:0006437	process
BSU29670	GO:0006437	process
BSU29670	GO:0006418	process
BSU29670	GO:0006412	process
BSU29670	GO:0006412	process
BSU29670	GO:0006412	process
BSU29670	GO:0006418	process
BSU29670	GO:0006437	process
BSU29670	GO:0006412	process
BSU29670	GO:0006437	process
BSU29670	GO:0006437	process
BSU29670	GO:0043039	process
BSU29670	GO:0006412	process
BSU29670	GO:0006437	process
BSU29670	GO:0006437	process
BSU29670	GO:0006437	process
BSU29670	GO:0006412	process
BSU29670	GO:0006418	process
BSU29670	GO:0043039	process
BSU29670	GO:0043039	process
BSU29670	GO:0006418	process
BSU29670	GO:0006418	process
BSU29670	GO:0043039	process
BSU29670	GO:0043039	process
BSU29670	GO:0043039	process
BSU27330	GO:0044211	process
BSU27330	GO:0044206	process
BSU27330	GO:0044211	process
BSU27330	GO:0044211	process
BSU27330	GO:0044211	process
BSU27330	GO:0044206	process
BSU27330	GO:0044206	process
BSU27330	GO:0009224	process
BSU27330	GO:0044211	process
BSU27330	GO:0006222	process
BSU27330	GO:0044206	process
BSU27330	GO:0044206	process
BSU21920	GO:0009246	process
BSU21920	GO:0070395	process
BSU21920	GO:0009247	process
BSU21920	GO:0006629	process
BSU21920	GO:0009246	process
BSU21920	GO:0070395	process
BSU21920	GO:0006629	process
BSU21920	GO:0070395	process
BSU21920	GO:0006629	process
BSU21920	GO:0006629	process
BSU21920	GO:0009247	process
BSU21920	GO:0070395	process
BSU21920	GO:0009247	process
BSU21920	GO:0009247	process
BSU21920	GO:0009247	process
BSU21920	GO:0006629	process
BSU21920	GO:0070395	process
BSU21920	GO:0009247	process
BSU21920	GO:0009246	process
BSU21920	GO:0009246	process
BSU21920	GO:0009246	process
BSU21920	GO:0070395	process
BSU21920	GO:0006629	process
BSU37970	GO:0006284	process
BSU37970	GO:0006281	process
BSU37970	GO:0006284	process
BSU37970	GO:0097510	process
BSU37970	GO:0006974	process
BSU37970	GO:0006974	process
BSU37970	GO:0006281	process
BSU37970	GO:0006974	process
BSU37970	GO:0006281	process
BSU37970	GO:0006284	process
BSU37970	GO:0006974	process
BSU37970	GO:0006281	process
BSU37970	GO:0097510	process
BSU37970	GO:0006281	process
BSU37970	GO:0006974	process
BSU37970	GO:0006281	process
BSU37970	GO:0097510	process
BSU37970	GO:0006974	process
BSU37970	GO:0006284	process
BSU37970	GO:0006284	process
BSU37970	GO:0097510	process
BSU37970	GO:0006284	process
BSU37970	GO:0097510	process
BSU37970	GO:0006284	process
BSU37970	GO:0097510	process
BSU37970	GO:0006281	process
BSU37970	GO:0006974	process
BSU36890	GO:0008655	process
BSU36890	GO:0044206	process
BSU36890	GO:0008655	process
BSU36890	GO:0006223	process
BSU36890	GO:0006223	process
BSU36890	GO:0006223	process
BSU36890	GO:0006223	process
BSU36890	GO:0044206	process
BSU36890	GO:0044206	process
BSU36890	GO:0008655	process
BSU36890	GO:0044206	process
BSU36890	GO:0006223	process
BSU36890	GO:0008655	process
BSU36890	GO:0044206	process
BSU36890	GO:0006223	process
BSU36890	GO:0044206	process
BSU36890	GO:0044206	process
BSU36890	GO:0006223	process
BSU36890	GO:0008655	process
BSU36890	GO:0008655	process
BSU31150	GO:0071555	process
BSU31150	GO:0046677	process
BSU31150	GO:0071555	process
BSU31150	GO:0008360	process
BSU31150	GO:0071555	process
BSU31150	GO:0009252	process
BSU31150	GO:0008360	process
BSU31150	GO:0071555	process
BSU31150	GO:0008360	process
BSU31150	GO:0046677	process
BSU31150	GO:0008360	process
BSU31150	GO:0046677	process
BSU31150	GO:0000270	process
BSU31150	GO:0009252	process
BSU31150	GO:0009252	process
BSU31150	GO:0046677	process
BSU31150	GO:0008360	process
BSU31150	GO:0046677	process
BSU31150	GO:0071555	process
BSU31150	GO:0009252	process
BSU31150	GO:0009252	process
BSU16530	GO:0016094	process
BSU16530	GO:0016094	process
BSU36660	GO:0043419	process
BSU36660	GO:0043419	process
BSU36660	GO:0043419	process
BSU36660	GO:0019627	process
BSU36660	GO:0043419	process
BSU36660	GO:0019627	process
BSU36660	GO:0043419	process
BSU36660	GO:0043419	process
BSU36660	GO:0019627	process
BSU36660	GO:0019627	process
BSU36660	GO:0019627	process
BSU36660	GO:0043419	process
BSU36660	GO:0019627	process
BSU36660	GO:0043419	process
BSU36660	GO:0019627	process
BSU36660	GO:0019627	process
BSU36660	GO:0043419	process
BSU36660	GO:0019627	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36650	GO:0043419	process
BSU36640	GO:0043419	process
BSU36640	GO:0019627	process
BSU36640	GO:0019627	process
BSU36640	GO:0043419	process
BSU36640	GO:0043419	process
BSU36640	GO:0043419	process
BSU36640	GO:0019627	process
BSU36640	GO:0043419	process
BSU36640	GO:0043419	process
BSU36640	GO:0019627	process
BSU36640	GO:0019627	process
BSU36640	GO:0019627	process
BSU36640	GO:0043419	process
BSU36640	GO:0019627	process
BSU36640	GO:0043419	process
BSU36640	GO:0043419	process
BSU36640	GO:0043419	process
BSU36640	GO:0019627	process
BSU35160	GO:0006974	process
BSU35160	GO:0006281	process
BSU35160	GO:0006289	process
BSU35160	GO:0006974	process
BSU35160	GO:0006289	process
BSU35160	GO:0006974	process
BSU35160	GO:0009432	process
BSU35160	GO:0006281	process
BSU35160	GO:0006289	process
BSU35160	GO:0006289	process
BSU35160	GO:0006974	process
BSU35160	GO:0006289	process
BSU35160	GO:0006289	process
BSU35160	GO:0006281	process
BSU35160	GO:0006974	process
BSU35160	GO:0006974	process
BSU35160	GO:0006289	process
BSU35160	GO:0009432	process
BSU35160	GO:0009432	process
BSU35160	GO:0006974	process
BSU35160	GO:0006281	process
BSU35160	GO:0006281	process
BSU35160	GO:0006289	process
BSU35160	GO:0006289	process
BSU35160	GO:0006281	process
BSU35160	GO:0009432	process
BSU35160	GO:0009432	process
BSU35160	GO:0009432	process
BSU35160	GO:0009432	process
BSU35160	GO:0006281	process
BSU35160	GO:0006974	process
BSU35160	GO:0006281	process
BSU35160	GO:0006974	process
BSU35160	GO:0009432	process
